Order_ID,Product_ID,Product_Category,Quantity,Warehouse_ID,Warehouse_Location,Order_Date,Shipment_Date,Delivery_Date,Stock_Level,Reorder_Level,Supplier_ID,Supplier_Name,Cost_Per_Unit,Total_Cost,Delivery_Status,Delay_Days,Customer_Region,Shipping_Mode,Priority,Month,Year
O105158,P8778,Automotive Parts,348,W3,Medina,3/8/2025,3/12/2025,3/15/2025,517,176,S525,SupplyCo,379.69,132132.12,Delivered,0,Madina,Air,Low,3,2025
O105159,P4584,Electronics,266,W5,Jeddah,3/26/2021,4/2/2021,4/9/2021,928,241,S379,GlobalSupplies,218.46,58110.36,Delivered,4,New York,Sea,Medium,3,2021
O105160,P2590,Electronics,23,W4,Medina,5/24/2024,5/30/2024,6/6/2024,145,137,S820,PrimeDistributors,369.88,8507.24,Delivered,4,Los Angeles,Sea,Medium,5,2024
O105161,P6171,Automotive Parts,45,W2,Dammam,11/7/2021,11/11/2021,11/21/2021,981,300,S648,GlobalSupplies,249.35,11220.75,Cancelled,8,Khobar,Rail,High,11,2021
O105162,P7392,Automotive Parts,412,W3,Jeddah,9/28/2023,9/30/2023,10/4/2023,355,286,S753,QuickShip,252.32,103955.84,Pending,1,Dammam,Rail,Low,9,2023
O105163,P6611,Clothing,128,W3,Jeddah,6/30/2021,7/3/2021,7/10/2021,434,86,S569,WarePro,343.55,43974.4,Cancelled,3,Riyadh,Road,Low,6,2021
O105164,P5553,Electronics,351,W4,Riyadh,2/26/2025,2/27/2025,2/28/2025,188,104,S662,WarePro,246.6,86556.6,Delivered,0,Los Angeles,Sea,High,2,2025
O105165,P4294,Electronics,24,W4,Jeddah,5/27/2021,5/29/2021,6/4/2021,289,94,S332,QuickShip,388.62,9326.88,Pending,4,Makkah,Rail,Low,5,2021
O105166,P8224,Furniture,102,W2,Dammam,12/20/2022,12/26/2022,1/4/2023,225,248,S914,GlobalSupplies,313.07,31933.14,Pending,7,Madina,Rail,Medium,12,2022
O105167,P8913,Automotive Parts,11,W3,Dammam,6/15/2022,6/21/2022,6/22/2022,546,210,S633,SupplyCo,470.74,5178.14,Cancelled,0,Los Angeles,Rail,Medium,6,2022
O105168,P2419,Pharmaceuticals,42,W4,Jeddah,5/25/2021,5/29/2021,6/3/2021,354,185,S260,GlobalSupplies,200.21,8408.82,Cancelled,0,Dammam,Sea,Low,5,2021
O105169,P6611,Food & Beverages,200,W5,Jeddah,3/4/2025,3/11/2025,3/14/2025,760,291,S424,QuickShip,476.6,95320,In Transit,0,Makkah,Rail,Medium,3,2025
O105170,P2388,Furniture,420,W4,Medina,3/8/2021,3/13/2021,3/21/2021,234,212,S787,PrimeDistributors,315.89,132673.8,In Transit,5,Makkah,Sea,Low,3,2021
O105171,P5154,Electronics,56,W4,Mecca,8/23/2021,8/27/2021,8/29/2021,988,97,S507,GlobalSupplies,289.26,16198.56,Pending,0,Dubai,Rail,Low,8,2021
O105172,P4630,Automotive Parts,376,W4,Medina,1/3/2021,1/5/2021,1/6/2021,154,255,S933,GlobalSupplies,188.34,70815.84,In Transit,0,Khobar,Air,High,1,2021
O105173,P4168,Clothing,297,W1,Medina,9/13/2024,9/15/2024,9/16/2024,71,295,S216,QuickShip,205.41,61006.77,Cancelled,0,Tabuk,Road,High,9,2024
O105174,P4381,Clothing,244,W3,Jeddah,2/9/2025,2/14/2025,2/23/2025,284,165,S942,GlobalSupplies,402.05,98100.2,Cancelled,6,Abha,Sea,High,2,2025
O105175,P8944,Pharmaceuticals,167,W1,Mecca,4/21/2024,4/23/2024,4/30/2024,535,281,S661,WarePro,66.2,11055.4,Pending,4,Los Angeles,Air,Low,4,2024
O105176,P8594,Automotive Parts,303,W4,Jeddah,2/1/2023,2/7/2023,2/17/2023,661,172,S149,PrimeDistributors,310.17,93981.51,Pending,5,Riyadh,Sea,Medium,2,2023
O105177,P1692,Clothing,39,W5,Riyadh,1/27/2021,1/30/2021,2/1/2021,767,183,S620,GlobalSupplies,256.3,9995.7,Pending,0,Khobar,Rail,High,1,2021
O105178,P1255,Automotive Parts,60,W4,Medina,4/28/2022,4/28/2022,4/29/2022,42,203,S571,GlobalSupplies,88.33,5299.8,Pending,0,Tabuk,Air,Medium,4,2022
O105179,P7014,Furniture,413,W5,Riyadh,1/15/2025,1/17/2025,1/24/2025,442,213,S832,SupplyCo,421.15,173934.95,In Transit,4,New York,Sea,Medium,1,2025
O105180,P6093,Furniture,278,W4,Medina,10/25/2023,11/1/2023,11/8/2023,40,222,S210,QuickShip,443.92,123409.76,In Transit,2,Abu Dhabi,Sea,Medium,10,2023
O105181,P7216,Electronics,302,W3,Jeddah,8/20/2022,8/21/2022,8/23/2022,987,180,S315,GlobalSupplies,428.6,129437.2,Cancelled,0,New York,Sea,Low,8,2022
O105182,P3270,Automotive Parts,7,W5,Dammam,7/31/2024,8/4/2024,8/10/2024,981,80,S803,PrimeDistributors,382.19,2675.33,Pending,2,Jazan,Sea,High,7,2024
O105183,P7709,Furniture,242,W2,Medina,4/7/2021,4/12/2021,4/14/2021,556,97,S116,QuickShip,340.43,82384.06,Cancelled,0,Riyadh,Sea,High,4,2021
O105184,P7714,Clothing,154,W3,Dammam,2/20/2022,2/24/2022,2/28/2022,925,250,S227,GlobalSupplies,216.32,33313.28,Delivered,0,Jazan,Sea,High,2,2022
O105185,P3818,Furniture,497,W1,Dammam,12/12/2022,12/19/2022,12/25/2022,632,95,S565,QuickShip,27.02,13428.94,Cancelled,3,Tabuk,Road,Low,12,2022
O105186,P3463,Electronics,493,W1,Riyadh,5/28/2023,5/28/2023,6/1/2023,556,267,S997,QuickShip,318.68,157109.24,Cancelled,0,Makkah,Sea,Medium,5,2023
O105187,P7394,Automotive Parts,110,W1,Dammam,4/22/2025,4/25/2025,5/2/2025,294,156,S924,WarePro,344.68,37914.8,Pending,5,Abu Dhabi,Air,Low,4,2025
O105188,P8470,Furniture,480,W3,Riyadh,1/8/2024,1/8/2024,1/9/2024,183,183,S415,PrimeDistributors,7.34,3523.2,Delivered,0,Los Angeles,Sea,High,1,2024
O105189,P4205,Electronics,236,W5,Jeddah,7/11/2023,7/11/2023,7/15/2023,652,236,S592,SupplyCo,14.18,3346.48,Delivered,1,Riyadh,Sea,Medium,7,2023
O105190,P3961,Pharmaceuticals,220,W2,Dammam,7/9/2023,7/10/2023,7/18/2023,547,271,S259,PrimeDistributors,243.62,53596.4,Cancelled,3,Tabuk,Air,High,7,2023
O105191,P7728,Pharmaceuticals,100,W1,Riyadh,6/2/2023,6/9/2023,6/16/2023,727,64,S502,SupplyCo,288.14,28814,In Transit,4,Makkah,Air,High,6,2023
O105192,P1272,Pharmaceuticals,462,W1,Jeddah,7/10/2022,7/10/2022,7/17/2022,422,94,S397,QuickShip,191.07,88274.34,Delivered,2,Madina,Air,Medium,7,2022
O105193,P5950,Automotive Parts,492,W2,Dammam,4/12/2021,4/14/2021,4/18/2021,399,104,S724,GlobalSupplies,449.31,221060.52,Pending,2,Abu Dhabi,Road,Low,4,2021
O105194,P8076,Clothing,419,W1,Riyadh,9/11/2023,9/15/2023,9/25/2023,463,131,S480,WarePro,250.89,105122.91,Delivered,5,New York,Rail,Medium,9,2023
O105195,P8163,Pharmaceuticals,66,W1,Riyadh,8/9/2022,8/10/2022,8/12/2022,367,278,S723,SupplyCo,483.6,31917.6,Pending,0,Khobar,Sea,Low,8,2022
O105196,P1114,Pharmaceuticals,320,W3,Riyadh,2/24/2022,3/3/2022,3/11/2022,877,164,S620,QuickShip,279.86,89555.2,Cancelled,3,Dubai,Sea,High,2,2022
O105197,P6714,Clothing,370,W3,Dammam,10/8/2024,10/15/2024,10/17/2024,271,298,S727,SupplyCo,304.29,112587.3,Cancelled,0,Tabuk,Sea,High,10,2024
O105198,P4023,Clothing,72,W3,Medina,10/10/2021,10/15/2021,10/23/2021,710,145,S923,SupplyCo,448.91,32321.52,Delivered,3,Tabuk,Air,Low,10,2021
O105199,P1428,Furniture,41,W4,Riyadh,6/25/2025,6/28/2025,7/3/2025,651,284,S506,QuickShip,477.71,19586.11,Cancelled,1,Tabuk,Air,Medium,6,2025
O105200,P4717,Furniture,475,W5,Riyadh,10/17/2021,10/17/2021,10/19/2021,360,67,S873,PrimeDistributors,298.95,142001.25,Delivered,0,Riyadh,Air,Low,10,2021
O105201,P3004,Clothing,90,W2,Jeddah,4/9/2021,4/14/2021,4/22/2021,189,96,S738,SupplyCo,432.9,38961,In Transit,6,Khobar,Sea,Low,4,2021
O105202,P5088,Furniture,272,W2,Dammam,4/25/2025,5/2/2025,5/9/2025,396,127,S532,QuickShip,418.68,113880.96,Pending,4,Riyadh,Rail,Medium,4,2025
O105203,P7098,Food & Beverages,77,W1,Medina,1/31/2023,2/6/2023,2/16/2023,581,121,S175,PrimeDistributors,265.2,20420.4,Pending,6,Abha,Sea,Low,1,2023
O105204,P2632,Pharmaceuticals,256,W1,Dammam,10/3/2023,10/6/2023,10/7/2023,250,105,S902,WarePro,363.03,92935.68,Pending,0,New York,Rail,High,10,2023
O105205,P9643,Automotive Parts,460,W2,Dammam,4/25/2025,5/2/2025,5/3/2025,247,178,S990,GlobalSupplies,159.69,73457.4,In Transit,0,Makkah,Air,Low,4,2025
O105206,P6252,Furniture,24,W3,Jeddah,5/28/2024,5/29/2024,6/7/2024,579,187,S496,WarePro,413.96,9935.04,Pending,6,Riyadh,Road,Medium,5,2024
O105207,P3986,Furniture,281,W3,Dammam,7/30/2024,7/30/2024,8/6/2024,687,182,S554,WarePro,452.35,127110.35,Pending,2,Jazan,Sea,High,7,2024
O105208,P7172,Clothing,168,W3,Medina,6/17/2022,6/19/2022,6/22/2022,51,274,S454,QuickShip,410.07,68891.76,Delivered,1,Makkah,Road,Medium,6,2022
O105209,P4205,Food & Beverages,438,W4,Jeddah,8/22/2024,8/24/2024,8/30/2024,283,222,S877,GlobalSupplies,212.36,93013.68,In Transit,2,Tabuk,Sea,High,8,2024
O105210,P3769,Automotive Parts,173,W4,Jeddah,8/22/2024,8/23/2024,9/1/2024,690,73,S390,WarePro,67.45,11668.85,In Transit,5,Los Angeles,Rail,Medium,8,2024
O105211,P2004,Pharmaceuticals,424,W3,Medina,2/21/2024,2/26/2024,3/1/2024,424,223,S228,WarePro,120.02,50888.48,Cancelled,0,Dubai,Air,Medium,2,2024
O105212,P5919,Electronics,493,W2,Mecca,5/14/2025,5/19/2025,5/22/2025,840,160,S625,QuickShip,350.67,172880.31,In Transit,0,New York,Road,Low,5,2025
O105213,P8974,Clothing,66,W3,Jeddah,9/5/2022,9/8/2022,9/15/2022,551,85,S711,GlobalSupplies,499.07,32938.62,Cancelled,5,New York,Road,Low,9,2022
O105214,P9082,Furniture,408,W2,Medina,10/23/2021,10/25/2021,11/2/2021,804,108,S781,QuickShip,55.1,22480.8,Cancelled,6,Dammam,Sea,High,10,2021
O105215,P9549,Electronics,475,W2,Dammam,3/26/2022,3/29/2022,4/6/2022,366,159,S880,SupplyCo,487.15,231396.25,Delivered,5,Khobar,Sea,Low,3,2022
O105216,P8318,Automotive Parts,248,W3,Dammam,7/27/2024,8/3/2024,8/7/2024,164,146,S992,SupplyCo,387.09,95998.32,Cancelled,2,Tabuk,Rail,Low,7,2024
O105217,P3069,Automotive Parts,160,W3,Dammam,5/19/2023,5/21/2023,5/25/2023,831,121,S161,WarePro,489.47,78315.2,Cancelled,0,Tabuk,Air,Low,5,2023
O105218,P1627,Electronics,233,W3,Medina,3/25/2025,3/25/2025,4/3/2025,320,185,S622,SupplyCo,451.05,105094.65,Cancelled,4,Abu Dhabi,Sea,Medium,3,2025
O105219,P8907,Food & Beverages,400,W5,Jeddah,5/7/2023,5/13/2023,5/14/2023,192,225,S138,SupplyCo,45.85,18340,Delivered,0,Tabuk,Road,Low,5,2023
O105220,P3664,Automotive Parts,353,W3,Medina,9/14/2022,9/18/2022,9/27/2022,10,173,S125,WarePro,358.43,126525.79,Pending,4,Makkah,Road,High,9,2022
O105221,P8188,Electronics,8,W5,Mecca,6/14/2023,6/18/2023,6/28/2023,566,97,S302,QuickShip,272.18,2177.44,In Transit,7,Jazan,Air,Low,6,2023
O105222,P2028,Electronics,189,W2,Mecca,12/26/2024,12/28/2024,1/3/2025,842,82,S641,GlobalSupplies,34.71,6560.19,In Transit,4,Abha,Rail,Medium,12,2024
O105223,P2794,Electronics,287,W2,Jeddah,10/22/2023,10/26/2023,10/27/2023,244,204,S266,QuickShip,93.44,26817.28,Pending,0,Dubai,Rail,Medium,10,2023
O105224,P1237,Furniture,222,W4,Medina,6/10/2023,6/10/2023,6/17/2023,494,185,S736,SupplyCo,379.88,84333.36,Delivered,2,Abha,Rail,Medium,6,2023
O105225,P2772,Furniture,499,W5,Mecca,2/24/2021,3/1/2021,3/9/2021,788,260,S359,QuickShip,54.32,27105.68,Delivered,3,Riyadh,Road,High,2,2021
O105226,P9744,Electronics,87,W1,Dammam,9/6/2024,9/8/2024,9/12/2024,889,280,S729,PrimeDistributors,375.3,32651.1,Pending,0,Abha,Sea,Medium,9,2024
O105227,P7272,Automotive Parts,372,W3,Medina,1/16/2024,1/18/2024,1/26/2024,540,100,S646,SupplyCo,345.14,128392.08,In Transit,3,Dammam,Road,High,1,2024
O105228,P1887,Pharmaceuticals,492,W4,Jeddah,2/27/2023,2/28/2023,3/7/2023,649,155,S318,QuickShip,211.65,104131.8,Cancelled,2,Los Angeles,Air,Medium,2,2023
O105229,P4901,Furniture,347,W5,Mecca,9/1/2023,9/4/2023,9/13/2023,0,178,S109,PrimeDistributors,331.33,114971.51,Delivered,7,Abha,Air,High,9,2023
O105230,P4817,Automotive Parts,176,W2,Medina,10/3/2023,10/9/2023,10/16/2023,526,205,S740,GlobalSupplies,148.16,26076.16,Delivered,4,Abha,Sea,Medium,10,2023
O105231,P5837,Pharmaceuticals,378,W4,Mecca,8/8/2024,8/11/2024,8/15/2024,198,216,S801,SupplyCo,390.58,147639.24,Cancelled,1,Los Angeles,Air,Medium,8,2024
O105232,P6681,Food & Beverages,443,W5,Riyadh,4/10/2022,4/13/2022,4/18/2022,888,94,S875,GlobalSupplies,71.86,31833.98,In Transit,0,New York,Rail,Low,4,2022
O105233,P9551,Food & Beverages,458,W1,Jeddah,5/29/2025,6/1/2025,6/11/2025,937,69,S459,SupplyCo,417.05,191008.9,Pending,5,Tabuk,Sea,Low,5,2025
O105234,P6509,Food & Beverages,267,W2,Mecca,11/22/2022,11/25/2022,12/4/2022,140,157,S910,WarePro,428.59,114433.53,Cancelled,4,Riyadh,Sea,High,11,2022
O105235,P2667,Food & Beverages,350,W5,Jeddah,7/4/2023,7/7/2023,7/10/2023,619,149,S520,WarePro,221.71,77598.5,In Transit,0,Tabuk,Sea,High,7,2023
O105236,P6394,Clothing,246,W3,Riyadh,3/8/2021,3/14/2021,3/20/2021,274,201,S395,SupplyCo,103.92,25564.32,In Transit,3,Jazan,Air,Low,3,2021
O105237,P7865,Automotive Parts,372,W2,Medina,5/28/2023,6/2/2023,6/12/2023,223,107,S792,PrimeDistributors,417.21,155202.12,Pending,5,Jazan,Sea,Low,5,2023
O105238,P3245,Automotive Parts,59,W5,Jeddah,3/8/2024,3/14/2024,3/22/2024,111,180,S407,WarePro,431.34,25449.06,Cancelled,4,Dubai,Sea,Low,3,2024
O105239,P2602,Automotive Parts,151,W1,Mecca,2/6/2022,2/7/2022,2/12/2022,918,96,S268,SupplyCo,70.28,10612.28,In Transit,3,Jazan,Air,Low,2,2022
O105240,P3284,Clothing,205,W4,Jeddah,4/18/2021,4/23/2021,4/24/2021,674,178,S912,PrimeDistributors,297.05,60895.25,Delivered,0,Abu Dhabi,Road,High,4,2021
O105241,P5083,Pharmaceuticals,349,W3,Dammam,3/16/2022,3/17/2022,3/18/2022,139,168,S194,SupplyCo,47.79,16678.71,Pending,0,Makkah,Rail,High,3,2022
O105242,P7248,Food & Beverages,342,W1,Mecca,6/27/2023,6/28/2023,7/3/2023,92,177,S637,QuickShip,478.87,163773.54,Pending,2,Riyadh,Road,High,6,2023
O105243,P9246,Electronics,482,W4,Dammam,1/2/2021,1/3/2021,1/8/2021,740,53,S570,QuickShip,213.31,102815.42,Pending,3,Jazan,Sea,Low,1,2021
O105244,P9869,Food & Beverages,226,W2,Dammam,5/15/2022,5/15/2022,5/23/2022,204,241,S951,QuickShip,201.8,45606.8,Pending,5,New York,Road,Low,5,2022
O105245,P2137,Clothing,396,W5,Jeddah,12/6/2024,12/9/2024,12/13/2024,388,109,S362,GlobalSupplies,244.61,96865.56,Pending,0,Dammam,Road,Low,12,2024
O105246,P8616,Automotive Parts,281,W2,Dammam,1/19/2023,1/20/2023,1/28/2023,900,294,S259,QuickShip,119.53,33587.93,Delivered,5,Madina,Sea,High,1,2023
O105247,P1730,Automotive Parts,124,W1,Dammam,4/22/2025,4/25/2025,5/4/2025,81,144,S309,GlobalSupplies,21.4,2653.6,Pending,7,Dammam,Rail,High,4,2025
O105248,P5518,Furniture,49,W4,Riyadh,11/29/2023,12/1/2023,12/10/2023,357,123,S275,WarePro,379.11,18576.39,Pending,4,Jazan,Rail,Medium,11,2023
O105249,P5550,Automotive Parts,222,W3,Riyadh,9/6/2023,9/13/2023,9/17/2023,153,97,S652,WarePro,262.06,58177.32,Pending,0,Madina,Rail,Medium,9,2023
O105250,P1490,Food & Beverages,430,W5,Riyadh,9/18/2021,9/25/2021,9/27/2021,231,201,S613,SupplyCo,241.54,103862.2,Delivered,0,Los Angeles,Road,Low,9,2021
O105251,P3196,Clothing,43,W2,Riyadh,7/17/2024,7/24/2024,8/2/2024,938,104,S345,PrimeDistributors,78.19,3362.17,Pending,7,New York,Road,Medium,7,2024
O105252,P9215,Food & Beverages,329,W1,Dammam,7/15/2024,7/15/2024,7/22/2024,580,230,S708,QuickShip,31.22,10271.38,Pending,3,Abu Dhabi,Sea,High,7,2024
O105253,P7550,Electronics,324,W3,Medina,9/5/2022,9/10/2022,9/16/2022,223,280,S190,GlobalSupplies,371.83,120472.92,Delivered,3,Abu Dhabi,Rail,Medium,9,2022
O105254,P9410,Clothing,28,W1,Riyadh,5/8/2023,5/14/2023,5/21/2023,604,134,S913,WarePro,118.95,3330.6,Pending,5,Los Angeles,Air,Low,5,2023
O105255,P4492,Clothing,51,W5,Riyadh,1/28/2021,1/29/2021,2/3/2021,257,102,S161,GlobalSupplies,128.56,6556.56,Pending,1,Dammam,Sea,Low,1,2021
O105256,P4319,Pharmaceuticals,347,W4,Dammam,6/6/2025,6/7/2025,6/10/2025,112,196,S306,WarePro,413.72,143560.84,Cancelled,1,Abha,Rail,Medium,6,2025
O105257,P9089,Electronics,49,W2,Riyadh,3/3/2023,3/7/2023,3/16/2023,289,88,S723,PrimeDistributors,122.84,6019.16,Cancelled,4,Dubai,Road,High,3,2023
O105258,P2167,Food & Beverages,345,W1,Jeddah,2/12/2024,2/19/2024,2/21/2024,938,126,S393,WarePro,353.72,122033.4,In Transit,0,Makkah,Road,Low,2,2024
O105259,P8716,Clothing,187,W2,Jeddah,1/20/2022,1/21/2022,1/31/2022,416,121,S133,PrimeDistributors,216.67,40517.29,In Transit,6,New York,Air,Low,1,2022
O105260,P7516,Clothing,337,W4,Riyadh,3/28/2025,3/29/2025,4/1/2025,299,284,S530,WarePro,359.02,120989.74,Pending,0,Jazan,Air,Low,3,2025
O105261,P6198,Clothing,147,W1,Dammam,10/19/2022,10/26/2022,11/2/2022,556,289,S654,GlobalSupplies,176.24,25907.28,In Transit,3,Dammam,Rail,Low,10,2022
O105262,P8718,Food & Beverages,351,W4,Riyadh,7/18/2022,7/24/2022,7/31/2022,519,240,S632,WarePro,286.12,100428.12,In Transit,2,Los Angeles,Road,Low,7,2022
O105263,P3742,Furniture,237,W2,Mecca,11/10/2024,11/11/2024,11/18/2024,123,180,S881,QuickShip,260.5,61738.5,Pending,3,Los Angeles,Rail,Medium,11,2024
O105264,P1640,Automotive Parts,469,W2,Riyadh,3/21/2025,3/21/2025,3/27/2025,60,121,S161,WarePro,485,227465,Cancelled,1,Dubai,Rail,Low,3,2025
O105265,P7906,Clothing,246,W5,Medina,8/30/2021,9/6/2021,9/10/2021,737,170,S396,PrimeDistributors,373.98,91999.08,Cancelled,1,Tabuk,Air,High,8,2021
O105266,P6589,Automotive Parts,451,W1,Dammam,8/24/2021,8/29/2021,9/3/2021,718,105,S182,WarePro,407.21,183651.71,Pending,1,Abu Dhabi,Air,High,8,2021
O105267,P8485,Clothing,228,W1,Jeddah,3/28/2024,4/4/2024,4/12/2024,338,160,S666,QuickShip,174.83,39861.24,In Transit,3,Makkah,Rail,High,3,2024
O105268,P6924,Electronics,242,W2,Mecca,2/24/2022,2/25/2022,3/1/2022,91,73,S306,PrimeDistributors,302.46,73195.32,Pending,0,Khobar,Rail,High,2,2022
O105269,P7657,Food & Beverages,112,W5,Riyadh,9/11/2022,9/13/2022,9/22/2022,523,131,S582,GlobalSupplies,138.87,15553.44,Cancelled,4,Abu Dhabi,Air,High,9,2022
O105270,P3885,Automotive Parts,303,W1,Medina,12/23/2024,12/30/2024,1/2/2025,911,178,S733,QuickShip,246.36,74647.08,Pending,0,New York,Road,Low,12,2024
O105271,P8809,Food & Beverages,441,W4,Jeddah,8/10/2021,8/10/2021,8/20/2021,231,256,S588,GlobalSupplies,355.88,156943.08,Cancelled,7,Abu Dhabi,Rail,Medium,8,2021
O105272,P2230,Clothing,206,W4,Mecca,2/6/2022,2/10/2022,2/13/2022,186,83,S991,PrimeDistributors,56.75,11690.5,Cancelled,1,Los Angeles,Road,High,2,2022
O105273,P3909,Automotive Parts,305,W1,Riyadh,1/4/2024,1/7/2024,1/16/2024,9,59,S152,PrimeDistributors,138.75,42318.75,Pending,6,Abu Dhabi,Rail,Medium,1,2024
O105274,P8248,Electronics,172,W1,Riyadh,10/14/2022,10/14/2022,10/20/2022,854,202,S467,GlobalSupplies,158.93,27335.96,Cancelled,1,Dubai,Road,Medium,10,2022
O105275,P9360,Automotive Parts,8,W1,Medina,4/17/2024,4/24/2024,4/28/2024,282,136,S347,SupplyCo,187.5,1500,Cancelled,0,Tabuk,Sea,Low,4,2024
O105276,P9384,Clothing,313,W3,Dammam,8/25/2021,8/26/2021,8/30/2021,721,284,S198,QuickShip,295.63,92532.19,In Transit,2,Makkah,Air,Medium,8,2021
O105277,P3172,Electronics,266,W1,Jeddah,4/20/2024,4/22/2024,4/23/2024,165,172,S129,GlobalSupplies,10.86,2888.76,In Transit,0,Abu Dhabi,Rail,High,4,2024
O105278,P6707,Food & Beverages,394,W1,Jeddah,1/23/2023,1/27/2023,2/5/2023,161,279,S761,PrimeDistributors,455.32,179396.08,In Transit,6,Los Angeles,Rail,Medium,1,2023
O105279,P8170,Furniture,453,W5,Riyadh,4/19/2025,4/23/2025,4/30/2025,476,201,S910,GlobalSupplies,392.14,177639.42,Cancelled,4,Madina,Road,Medium,4,2025
O105280,P2008,Food & Beverages,262,W5,Dammam,2/20/2022,2/23/2022,2/24/2022,875,241,S258,QuickShip,106.58,27923.96,Cancelled,0,Tabuk,Sea,High,2,2022
O105281,P2762,Pharmaceuticals,149,W5,Jeddah,12/16/2022,12/18/2022,12/21/2022,927,60,S459,QuickShip,448.74,66862.26,Cancelled,0,Tabuk,Sea,High,12,2022
O105282,P2875,Automotive Parts,160,W2,Medina,2/17/2023,2/22/2023,2/24/2023,232,64,S243,PrimeDistributors,314.46,50313.6,Pending,0,Abu Dhabi,Sea,Medium,2,2023
O105283,P1840,Clothing,463,W4,Jeddah,6/20/2021,6/21/2021,6/24/2021,352,276,S646,WarePro,472.35,218698.05,Delivered,0,Dammam,Road,Medium,6,2021
O105284,P5047,Food & Beverages,140,W1,Jeddah,8/11/2024,8/17/2024,8/26/2024,644,285,S773,QuickShip,97.97,13715.8,Cancelled,6,Madina,Rail,High,8,2024
O105285,P2215,Pharmaceuticals,32,W5,Jeddah,3/23/2022,3/27/2022,4/6/2022,431,151,S297,PrimeDistributors,10.16,325.12,Cancelled,8,Tabuk,Rail,Medium,3,2022
O105286,P7503,Food & Beverages,335,W5,Mecca,6/17/2022,6/18/2022,6/27/2022,22,159,S630,GlobalSupplies,436.99,146391.65,Cancelled,6,Riyadh,Road,High,6,2022
O105287,P3916,Food & Beverages,11,W2,Medina,4/20/2025,4/23/2025,4/29/2025,464,124,S567,GlobalSupplies,189.55,2085.05,Delivered,4,Abha,Air,High,4,2025
O105288,P8772,Electronics,120,W1,Dammam,11/28/2023,11/30/2023,12/8/2023,204,73,S337,SupplyCo,353.75,42450,Pending,4,Los Angeles,Sea,Low,11,2023
O105289,P6760,Automotive Parts,298,W4,Dammam,9/6/2023,9/13/2023,9/18/2023,840,152,S246,PrimeDistributors,23.68,7056.64,Pending,2,Madina,Air,High,9,2023
O105290,P6330,Clothing,198,W3,Dammam,11/28/2023,11/29/2023,12/6/2023,706,239,S725,GlobalSupplies,184.35,36501.3,In Transit,5,Makkah,Sea,High,11,2023
O105291,P4575,Furniture,327,W5,Riyadh,8/15/2024,8/18/2024,8/19/2024,320,83,S923,GlobalSupplies,114.37,37398.99,In Transit,0,Dubai,Air,Medium,8,2024
O105292,P2869,Electronics,446,W4,Dammam,9/14/2023,9/19/2023,9/26/2023,716,260,S967,QuickShip,416.65,185825.9,Delivered,4,Jazan,Rail,High,9,2023
O105293,P6857,Furniture,224,W3,Riyadh,8/4/2022,8/9/2022,8/10/2022,69,300,S237,PrimeDistributors,392.2,87852.8,Pending,0,Abha,Rail,Medium,8,2022
O105294,P4353,Food & Beverages,57,W5,Dammam,4/20/2022,4/23/2022,4/28/2022,435,105,S657,SupplyCo,395.8,22560.6,Cancelled,2,Riyadh,Air,High,4,2022
O105295,P6757,Clothing,82,W4,Medina,6/19/2021,6/25/2021,7/3/2021,469,166,S595,WarePro,410.49,33660.18,Delivered,3,New York,Sea,High,6,2021
O105296,P6606,Electronics,418,W3,Jeddah,6/5/2024,6/6/2024,6/9/2024,915,87,S247,GlobalSupplies,335.92,140414.56,In Transit,0,Jazan,Rail,High,6,2024
O105297,P6883,Food & Beverages,390,W2,Medina,4/1/2025,4/5/2025,4/9/2025,273,286,S623,QuickShip,265.17,103416.3,Delivered,1,Madina,Rail,Medium,4,2025
O105298,P9066,Automotive Parts,485,W3,Riyadh,2/23/2024,2/23/2024,3/1/2024,911,285,S576,WarePro,466.67,226334.95,Cancelled,5,Abu Dhabi,Air,Medium,2,2024
O105299,P6447,Furniture,496,W5,Jeddah,10/23/2024,10/30/2024,11/8/2024,907,228,S997,QuickShip,449.02,222713.92,Delivered,6,Abha,Air,Low,10,2024
O105300,P1890,Pharmaceuticals,264,W4,Jeddah,3/27/2021,3/30/2021,4/4/2021,421,183,S947,PrimeDistributors,101.07,26682.48,Delivered,0,Abu Dhabi,Rail,Medium,3,2021
O105301,P7947,Electronics,441,W3,Dammam,2/3/2024,2/3/2024,2/10/2024,489,116,S560,PrimeDistributors,121.17,53435.97,Pending,5,Madina,Road,High,2,2024
O105302,P4314,Furniture,284,W1,Medina,8/31/2021,9/7/2021,9/10/2021,568,243,S994,SupplyCo,187.81,53338.04,In Transit,0,Abu Dhabi,Rail,Medium,8,2021
O105303,P9903,Furniture,110,W3,Jeddah,12/21/2023,12/28/2023,1/3/2024,670,158,S802,WarePro,297.65,32741.5,In Transit,1,Khobar,Air,Medium,12,2023
O105304,P5188,Food & Beverages,310,W4,Dammam,6/5/2022,6/8/2022,6/9/2022,561,85,S512,GlobalSupplies,82.57,25596.7,Cancelled,0,Makkah,Rail,Medium,6,2022
O105305,P7141,Automotive Parts,129,W5,Jeddah,11/7/2023,11/13/2023,11/22/2023,141,143,S860,SupplyCo,483.66,62392.14,Delivered,7,Dubai,Sea,Low,11,2023
